"customer_key","year_birth","age_in_2014","generation","education","marital_status","living_situation","income","kidhome","teenhome","dt_customer","is_parent","household_size","age_group"
"100254","1964","50","","Graduate","Single","Alone","18701","1","1","2013-04-06 00:00:00","true","3","50s"
"100255","1957","57","Baby Boomer","PhD","Single","Alone","40737","2","1","2013-08-12 00:00:00","true","4","50s"
"100256","1979","35","Gen X","Graduate","Divorced","Alone","15287","1","0","2012-10-10 00:00:00","true","2","30s"
"100257","1968","46","Gen X","PhD","Divorced","Alone","69674","0","2","2013-05-22 00:00:00","true","3","40s"
"100258","1970","44","Gen X","Master","Married","Partner","44159","1","0","2014-06-17 00:00:00","true","3","40s"
"100259","1978","36","Gen X","PhD","Married","Partner","37717","1","0","2012-11-23 00:00:00","true","3","30s"
"100260","1952","62","Baby Boomer","Master","Together","Partner","43776","1","1","2013-03-02 00:00:00","true","4","60s"
"100261","1966","48","Gen X","Master","Married","Partner","38179","1","1","2013-03-14 00:00:00","true","4","40s"
"100262","1963","51","Baby Boomer","Graduate","Married","Partner","80124","0","0","2014-06-26 00:00:00","false","2","50s"
"100263","1970","44","Gen X","PhD","Married","Partner","38097","1","1","2012-10-15 00:00:00","true","4","40s"
"100264","1970","44","Gen X","Graduate","Married","Partner","72940","0","0","2013-06-19 00:00:00","false","2","40s"
"100265","1970","44","Gen X","Graduate","Together","Partner","22070","1","0","2013-04-10 00:00:00","true","3","40s"
"100266","1953","61","Baby Boomer","Graduate","Single","Alone","69267","0","0","2012-09-22 00:00:00","false","1","60s"
"100267","1983","31","Millennial","Master","Single","Alone","31788","1","0","2014-03-20 00:00:00","true","2","30s"
"100268","1975","39","Gen X","PhD","Together","Partner","61905","0","1","2014-04-02 00:00:00","true","3","30s"
"100269","1960","54","Baby Boomer","Graduate","Married","Partner","29315","1","1","2014-06-04 00:00:00","true","4","50s"
"100270","1963","51","Baby Boomer","Graduate","Divorced","Alone","33378","1","1","2013-06-02 00:00:00","true","3","50s"
"100271","1963","51","Baby Boomer","PhD","Together","Partner","66313","0","1","2013-09-16 00:00:00","true","3","50s"
"100272","1956","58","Baby Boomer","Graduate","Single","Alone","60714","0","0","2013-01-17 00:00:00","false","1","50s"
"100273","1981","33","Millennial","Master","Together","Partner","77882","0","0","2014-04-30 00:00:00","false","2","30s"
"100274","1986","28","Millennial","PhD","Single","Alone","69867","0","0","2013-02-04 00:00:00","false","1","20s"
"100275","1968","46","Gen X","Master","Divorced","Alone","63841","0","1","2013-04-21 00:00:00","true","2","40s"
"100276","1981","33","Millennial","High School","Married","Partner","24480","1","0","2013-11-02 00:00:00","true","3","30s"
"100277","1974","40","Gen X","PhD","Together","Partner","65640","0","1","2014-01-03 00:00:00","true","3","40s"
"100278","1975","39","Gen X","Master","Married","Partner","44319","1","1","2014-04-17 00:00:00","true","4","30s"
"100279","1974","40","Gen X","Graduate","Married","Partner","30631","1","0","2013-12-07 00:00:00","true","3","40s"
"100280","1952","62","Baby Boomer","Graduate","Together","Partner","75278","0","0","2013-01-29 00:00:00","false","2","60s"
"100281","1956","58","Baby Boomer","Master","Together","Partner","50898","1","1","2013-08-01 00:00:00","true","4","50s"
"100282","1966","48","Gen X","Graduate","Widow","Alone","79946","0","0","2014-12-05 00:00:00","false","1","40s"
"100283","1949","65","Baby Boomer","Master","Divorced","Alone","35416","0","0","2013-06-13 00:00:00","false","1","60s"
"100284","1984","30","Millennial","Undergraduate","Together","Partner","32414","0","0","2013-04-07 00:00:00","false","2","30s"
"100285","1969","45","Gen X","Graduate","Together","Partner","38361","1","0","2013-12-27 00:00:00","true","3","40s"
"100286","1980","34","","Graduate","Married","Partner","82497","0","0","2012-10-31 00:00:00","false","2","30s"
"100287","1971","43","Gen X","Graduate","Together","Partner","16626","2","0","2014-01-15 00:00:00","true","4","40s"
"100288","1965","49","Gen X","Graduate","Together","Partner","29672","1","1","2013-12-03 00:00:00","true","4","40s"
"100289","1952","62","Baby Boomer","Master","Together","Partner","55951","0","1","2012-08-23 00:00:00","true","3","60s"
"100290","1988","26","Millennial","Undergraduate","Divorced","Alone","35388","1","0","2013-07-03 00:00:00","true","2","20s"
"100291","1986","28","Millennial","Master","Together","Partner","42386","1","0","2013-01-13 00:00:00","true","3","20s"
"100292","1982","32","Millennial","Graduate","Single","Alone","68627","0","0","2013-12-01 00:00:00","false","1","30s"
"100293","1965","49","Gen X","PhD","Divorced","Alone","57912","0","1","2014-03-17 00:00:00","true","2","40s"
"100294","1958","56","Baby Boomer","Graduate","Divorced","Alone","35246","1","1","2014-04-16 00:00:00","true","3","50s"
"100295","1956","58","Baby Boomer","Undergraduate","Together","Partner","58821","0","1","2013-12-10 00:00:00","true","3","50s"
"100296","1978","36","Gen X","PhD","Married","Partner","46377","1","0","2014-01-03 00:00:00","true","3","30s"
"100297","1988","26","Millennial","Graduate","Single","Alone","39747","1","0","2014-04-13 00:00:00","true","2","20s"
"100298","1984","30","Millennial","Graduate","Together","Partner","23976","1","0","2013-12-27 00:00:00","true","3","30s"
"100299","1961","53","Baby Boomer","Master","Married","Partner","80950","0","0","2013-03-28 00:00:00","false","2","50s"
"100300","1966","48","Gen X","Graduate","Widow","Alone","27038","0","0","2012-09-18 00:00:00","false","1","40s"
"100301","1947","67","Baby Boomer","Graduate","Single","Alone","77457","0","0","2014-05-03 00:00:00","false","1","60s"
"100302","1964","50","","Master","Married","Partner","64100","0","1","2013-10-09 00:00:00","true","3","50s"
"100303","1992","22","Millennial","Master","Together","Partner","42670","0","0","2013-04-27 00:00:00","false","2","20s"
"100304","1976","38","Gen X","Graduate","Divorced","Alone","12571","1","0","2014-01-18 00:00:00","true","2","30s"
"100305","1967","47","Gen X","Graduate","Married","Partner","22574","2","1","2013-10-28 00:00:00","true","5","40s"
"100306","1989","25","Millennial","Graduate","Married","Partner","51381","0","0","2013-03-06 00:00:00","false","2","20s"
"100307","1976","38","Gen X","Master","Single","Alone","70893","0","0","2013-06-02 00:00:00","false","1","30s"
"100308","1966","48","Gen X","Graduate","Married","Partner","54198","1","1","2013-12-17 00:00:00","true","4","40s"
"100309","1956","58","Baby Boomer","Master","Together","Partner","28839","1","1","2014-11-03 00:00:00","true","4","50s"
"100310","1972","42","Gen X","Graduate","Married","Partner","40321","1","1","2013-07-29 00:00:00","true","4","40s"
"100311","1985","29","Millennial","Graduate","Single","Alone","66503","1","0","2012-08-14 00:00:00","true","2","20s"
"100312","1951","63","Baby Boomer","Graduate","Married","Partner","30833","1","1","2013-07-16 00:00:00","true","4","60s"
"100313","1970","44","Gen X","Graduate","Single","Alone","51381","1","2","2013-08-23 00:00:00","true","4","40s"
"100314","1971","43","Gen X","Graduate","Married","Partner","64795","0","1","2013-01-17 00:00:00","true","3","40s"
"100315","1974","40","Gen X","Graduate","Married","Partner","34421","1","0","2013-01-07 00:00:00","true","3","40s"
"100316","1965","49","Gen X","PhD","Divorced","Alone","47025","1","1","2014-09-02 00:00:00","true","3","40s"
"100317","1961","53","Baby Boomer","PhD","Divorced","Alone","64325","0","1","2013-07-02 00:00:00","true","2","50s"
"100318","1953","61","Baby Boomer","Graduate","Single","Alone","40464","0","1","2013-11-01 00:00:00","true","2","60s"
"100319","1957","57","Baby Boomer","Graduate","Married","Partner","62187","0","0","2013-05-07 00:00:00","false","2","50s"
"100320","1976","38","Gen X","PhD","Divorced","Alone","14849","1","0","2013-02-07 00:00:00","true","2","30s"
"100321","1984","30","Millennial","Graduate","Married","Partner","27255","1","0","2013-07-11 00:00:00","true","3","30s"
"100322","1950","64","Baby Boomer","PhD","Married","Partner","54432","2","1","2013-09-05 00:00:00","true","5","60s"
"100323","1986","28","Millennial","PhD","Single","Alone","29999","1","0","2013-02-13 00:00:00","true","2","20s"
"100324","1983","31","Millennial","Graduate","Single","Alone","24072","1","0","2013-04-16 00:00:00","true","2","30s"
"100325","1989","25","Millennial","PhD","Single","Alone","33996","0","0","2013-11-09 00:00:00","false","1","20s"
"100326","1956","58","Baby Boomer","PhD","Married","Partner","66334","0","1","2013-03-04 00:00:00","true","3","50s"
"100327","1971","43","Gen X","Master","Married","Partner","35178","1","0","2013-10-01 00:00:00","true","3","40s"
"100328","1983","31","Millennial","Graduate","Together","Partner","22010","1","0","2013-06-30 00:00:00","true","3","30s"
"100329","1960","54","Baby Boomer","Graduate","Divorced","Alone","62204","0","2","2012-12-09 00:00:00","true","3","50s"
"100330","1968","46","Gen X","Graduate","Divorced","Alone","75693","0","0","2012-06-12 00:00:00","false","1","40s"
"100331","1972","42","Gen X","Graduate","Married","Partner","30675","1","0","2012-12-11 00:00:00","true","3","40s"
"100332","1965","49","Gen X","Graduate","Together","Partner","83003","0","0","2013-03-03 00:00:00","false","2","40s"
"100333","1988","26","Millennial","Graduate","Single","Alone","68655","0","0","2012-10-08 00:00:00","false","1","20s"
"100334","1986","28","Millennial","Graduate","Divorced","Alone","41411","0","0","2013-07-12 00:00:00","false","1","20s"
"100335","1969","45","Gen X","PhD","Married","Partner","55212","0","1","2012-11-23 00:00:00","true","3","40s"
"100336","1950","64","Baby Boomer","PhD","Together","Partner","59292","0","1","2013-06-13 00:00:00","true","3","60s"
"100337","1973","41","Gen X","High School","Together","Partner","27190","1","0","2013-08-15 00:00:00","true","3","40s"
"100338","1952","62","Baby Boomer","Graduate","Divorced","Alone","82623","0","0","2013-10-11 00:00:00","false","1","60s"
"100339","1965","49","Gen X","Graduate","Married","Partner","44300","1","1","2013-06-23 00:00:00","true","4","40s"
"100340","1970","44","Gen X","Graduate","Divorced","Alone","84835","0","0","2014-06-16 00:00:00","false","1","40s"
"100341","1971","43","Gen X","Graduate","Widow","Alone","30372","1","1","2012-12-25 00:00:00","true","3","40s"
"100342","1976","38","Gen X","Master","Married","Partner","33181","1","0","2014-03-01 00:00:00","true","3","30s"
"100343","1957","57","Baby Boomer","Graduate","Married","Partner","71113","0","1","2013-12-17 00:00:00","true","3","50s"
"100344","1986","28","Millennial","Graduate","Married","Partner","71952","1","0","2013-10-01 00:00:00","true","3","20s"
"100345","1966","48","Gen X","PhD","Single","Alone","69759","0","0","2013-10-28 00:00:00","false","1","40s"
"100346","1974","40","Gen X","Graduate","Married","Partner","72099","0","0","2012-10-27 00:00:00","false","2","40s"
"100347","1976","38","Gen X","PhD","Single","Alone","60000","0","1","2012-12-22 00:00:00","true","2","30s"
"100348","1978","36","Gen X","Graduate","Single","Alone","38643","1","1","2013-11-29 00:00:00","true","3","30s"
"100349","1955","59","Baby Boomer","Graduate","Married","Partner","50737","0","1","2013-11-05 00:00:00","true","3","50s"
"100350","1969","45","Gen X","PhD","Married","Partner","68462","0","0","2012-12-12 00:00:00","false","2","40s"
"100351","1943","71","Silent Generation","Master","Married","Partner","65073","0","0","2013-08-20 00:00:00","false","2","70+"
"100352","1948","66","Baby Boomer","PhD","Together","Partner","46681","0","2","2013-08-10 00:00:00","true","4","60s"
"100353","1957","57","Baby Boomer","Graduate","Married","Partner","78618","0","0","2012-09-28 00:00:00","false","2","50s"
"100354","1969","45","Gen X","PhD","Widow","Alone","62187","0","1","2014-03-22 00:00:00","true","2","40s"
"100355","1978","36","Gen X","Graduate","Married","Partner","28442","2","0","2014-02-24 00:00:00","true","4","30s"
"100356","1967","47","Gen X","Graduate","Married","Partner","51479","1","1","2012-12-28 00:00:00","true","4","40s"
"100357","1969","45","Gen X","Graduate","Single","Alone","54803","0","1","2012-08-21 00:00:00","true","2","40s"
"100358","1960","54","Baby Boomer","Graduate","Married","Partner","79530","0","0","2013-05-17 00:00:00","false","2","50s"
"100359","1976","38","Gen X","Graduate","Divorced","Alone","31615","1","0","2013-03-16 00:00:00","true","2","30s"
"100360","1962","52","Baby Boomer","Graduate","Together","Partner","72025","0","0","2012-11-17 00:00:00","false","2","50s"
"100361","1975","39","Gen X","PhD","Single","Alone","52614","0","1","2012-01-12 00:00:00","true","2","30s"
"100362","1984","30","Millennial","Undergraduate","Married","Partner","35684","1","0","2014-04-22 00:00:00","true","3","30s"
"100363","1975","39","Gen X","Graduate","Married","Partner","48178","1","1","2012-10-28 00:00:00","true","4","30s"
"100364","1970","44","Gen X","Master","Single","Alone","29548","1","0","2013-08-29 00:00:00","true","2","40s"
"100365","1966","48","Gen X","Graduate","Single","Alone","63810","0","1","2012-11-11 00:00:00","true","2","40s"
"100366","1972","42","Gen X","PhD","Single","Alone","38578","1","1","2013-06-22 00:00:00","true","3","40s"
"100367","1975","39","Gen X","Master","Single","Alone","46098","1","1","2012-08-18 00:00:00","true","3","30s"
"100368","1970","44","Gen X","Graduate","Single","Alone","22585","0","0","2013-03-18 00:00:00","false","1","40s"
"100369","1989","25","Millennial","Graduate","Single","Alone","30279","1","0","2012-12-30 00:00:00","true","2","20s"
"100370","1961","53","Baby Boomer","PhD","Together","Partner","66426","0","1","2013-02-10 00:00:00","true","3","50s"
"100371","1969","45","Gen X","Graduate","Single","Alone","30822","1","0","2013-06-14 00:00:00","true","2","40s"
"100372","1969","45","Gen X","PhD","Married","Partner","33581","2","0","2013-08-01 00:00:00","true","4","40s"
"100373","1985","29","Millennial","Graduate","Married","Partner","19986","1","0","2013-11-14 00:00:00","true","3","20s"
"100374","1954","60","Baby Boomer","Graduate","Widow","Alone","27421","0","0","2012-12-12 00:00:00","false","1","60s"
"100375","1981","33","Millennial","Master","Single","Alone","36143","1","0","2014-03-30 00:00:00","true","2","30s"
"100376","1971","43","Gen X","Graduate","Single","Alone","10245","1","0","2013-05-15 00:00:00","true","2","40s"
"100377","1968","46","Gen X","Master","Together","Partner","43795","0","1","2013-10-16 00:00:00","true","3","40s"
"100378","1960","54","Baby Boomer","Graduate","Together","Partner","63381","0","1","2012-05-10 00:00:00","true","3","50s"
"100379","1949","65","Baby Boomer","Graduate","Together","Partner","38823","0","1","2012-08-30 00:00:00","true","3","60s"
"100380","1968","46","Gen X","PhD","Divorced","Alone","83664","1","1","2013-08-05 00:00:00","true","3","40s"
"100381","1979","35","Gen X","Graduate","Together","Partner","90300","0","0","2014-03-01 00:00:00","false","2","30s"
"100382","1979","35","Gen X","Master","Together","Partner","62499","1","0","2013-09-12 00:00:00","true","3","30s"
"100383","1993","21","Millennial","Graduate","Single","Alone","74293","0","0","2014-04-05 00:00:00","false","1","20s"
"100384","1946","68","Baby Boomer","PhD","Married","Partner","51012","0","0","2013-04-18 00:00:00","false","2","60s"
"100385","1968","46","Gen X","Master","Married","Partner","70777","0","1","2014-02-25 00:00:00","true","3","40s"
